job_id,resume_id,similarity_score,rank
162,882,0.2036,
162,4258,0.2035,
162,8130,0.2016,
162,4299,0.2011,
162,4057,0.2004,
162,3871,0.2003,
162,3060,0.2001,
162,326,0.1986,
58,8067,0.1987,
58,9062,0.1961,
58,3039,0.1836,
58,2331,0.1793,
58,3897,0.1785,
58,919,0.1779,
58,334,0.1745,
58,1162,0.1745,
58,8592,0.174,
58,6444,0.1735,
58,4848,0.1727,
58,1859,0.1721,
58,6627,0.1719,
58,4489,0.1716,
58,8834,0.1716,
58,5081,0.1715,
58,7371,0.1703,
58,5344,0.1698,
58,5397,0.1683,
58,3840,0.1659,
59,7044,0.2408,
59,7879,0.2342,
59,4223,0.2301,
59,3815,0.2287,
59,9288,0.2277,
59,8054,0.227,
59,5484,0.2253,
59,8585,0.2247,
59,4818,0.2214,
59,7525,0.2209,
59,6386,0.2197,
59,1356,0.2192,
59,1000,0.219,
59,8182,0.2186,
59,6212,0.2184,
59,9114,0.2182,
59,463,0.2163,
59,7520,0.2158,
59,3097,0.2123,
59,7322,0.212,
60,7412,0.2102,
60,1851,0.1947,
60,2718,0.1923,
60,5736,0.1917,
60,3039,0.191,
60,1352,0.1895,
60,8067,0.1883,
60,2856,0.1874,
60,7346,0.1828,
60,334,0.1771,
60,1859,0.1768,
60,1162,0.1764,
60,5419,0.176,
60,4613,0.1745,
60,4143,0.1744,
60,2926,0.1736,
60,7042,0.1725,
60,7371,0.1725,
60,1242,0.1721,
60,8276,0.1717,
61,6839,0.2687,
61,1157,0.2604,
61,8376,0.2536,
61,1807,0.2504,
61,4248,0.2504,
61,6358,0.2487,
61,213,0.2485,
61,4377,0.248,
61,6963,0.2463,
61,6743,0.2463,
61,1828,0.2452,
61,1780,0.2443,
61,6209,0.2434,
61,2170,0.2431,
61,515,0.2428,
61,7358,0.2427,
61,9333,0.2422,
61,4344,0.2417,
61,6755,0.2415,
61,2730,0.2414,
62,4682,0.2477,
62,9062,0.2364,
62,6627,0.2265,
62,3432,0.2046,
62,7070,0.2018,
62,8612,0.195,
62,307,0.1923,
62,7568,0.1904,
62,1028,0.19,
62,7140,0.1884,
62,7633,0.1848,
62,6431,0.1831,
62,7051,0.1824,
62,4455,0.1804,
62,5261,0.1789,
62,2331,0.1782,
62,2361,0.1735,
62,2770,0.1734,
62,7231,0.1722,
62,6442,0.1684,
63,7525,0.3115,
63,8054,0.2985,
63,5938,0.2978,
63,7044,0.2851,
63,5656,0.2815,
63,6212,0.2784,
63,8087,0.2757,
63,6441,0.2756,
63,4223,0.2746,
63,5921,0.2739,
63,2182,0.2735,
63,409,0.272,
63,6192,0.2716,
63,4026,0.2708,
63,2239,0.2708,
63,1206,0.2707,
63,3815,0.2662,
63,4782,0.2651,
63,4713,0.2643,
63,2367,0.2633,
64,4834,0.3055,
64,1004,0.3008,
64,7525,0.2901,
64,3506,0.2843,
64,9363,0.2669,
64,9346,0.2633,
64,9431,0.2608,
64,78,0.2598,
64,3238,0.2597,
64,5051,0.257,
64,469,0.2568,
64,3259,0.2567,
64,3838,0.2545,
64,2439,0.2535,
64,2560,0.252,
64,8843,0.2512,
64,6173,0.2511,
64,7569,0.2501,
64,2627,0.2499,
64,5835,0.2487,
65,307,0.3165,
65,3787,0.295,
65,4275,0.2883,
65,473,0.2871,
65,8940,0.2858,
65,5969,0.2858,
65,2158,0.2847,
65,2160,0.2846,
65,66,0.2845,
65,5548,0.2845,
65,9452,0.2835,
65,6613,0.2831,
65,2351,0.282,
65,5901,0.2818,
65,5050,0.2811,
65,8551,0.2809,
65,8145,0.2809,
65,9341,0.2807,
65,8367,0.2803,
65,7447,0.2801,
67,9213,0.1849,
67,1902,0.1818,
67,239,0.1812,
67,5343,0.181,
67,7656,0.1775,
67,4127,0.1757,
67,3516,0.1659,
67,2385,0.1641,
67,3202,0.1631,
67,2461,0.161,
67,5967,0.1606,
67,2401,0.1601,
67,8968,0.1586,
67,8192,0.1584,
67,5559,0.1579,
67,7453,0.1579,
67,8036,0.1577,
67,9436,0.1557,
67,1704,0.1547,
67,1054,0.1534,
68,5165,0.287,
68,3057,0.2796,
68,2127,0.2733,
68,5438,0.2683,
68,8905,0.2678,
68,3436,0.2673,
68,7523,0.267,
68,759,0.2651,
68,3417,0.2645,
68,3920,0.262,
68,4512,0.2619,
68,2874,0.2612,
68,5659,0.2602,
68,6474,0.2576,
68,6141,0.257,
68,2566,0.2563,
68,754,0.2556,
68,355,0.2555,
68,4553,0.2539,
68,8221,0.2537,
69,7231,0.3132,
69,2461,0.311,
69,3432,0.3108,
69,9062,0.2934,
69,7568,0.2927,
69,5261,0.289,
69,6627,0.2883,
69,8612,0.2833,
69,7070,0.2813,
69,166,0.2762,
69,7086,0.2711,
69,2331,0.2585,
69,1536,0.2556,
69,7051,0.2523,
69,7195,0.2454,
69,5609,0.2447,
69,7628,0.2422,
69,8433,0.2403,
69,6322,0.2397,
69,4682,0.2317,
70,6164,0.3483,
70,5327,0.3308,
70,432,0.32,
70,3669,0.3175,
70,8748,0.3171,
70,5749,0.3168,
70,1369,0.3151,
70,9371,0.3136,
70,9247,0.3135,
70,5098,0.3132,
70,6520,0.309,
70,5735,0.308,
70,4138,0.3064,
70,7462,0.3061,
70,7298,0.3049,
70,6823,0.3047,
70,8476,0.3037,
70,729,0.303,
70,122,0.3022,
70,845,0.3014,
71,3202,0.2162,
71,3516,0.2088,
71,9273,0.208,
71,8067,0.2077,
71,1400,0.1979,
71,1330,0.197,
71,8571,0.194,
71,2461,0.1936,
71,2883,0.1907,
71,920,0.1879,
71,2174,0.1872,
71,2837,0.1869,
71,5189,0.1831,
71,5048,0.1802,
71,5106,0.1789,
71,1083,0.1786,
71,5967,0.1781,
71,8439,0.1762,
71,8471,0.174,
71,4127,0.1721,
72,8746,0.1983,
72,3039,0.1936,
72,1162,0.1894,
72,4143,0.1822,
72,1859,0.1808,
72,2452,0.1807,
72,164,0.1803,
72,3540,0.1786,
72,8766,0.1783,
72,4682,0.1773,
72,8287,0.1752,
72,6613,0.1737,
72,3840,0.172,
72,4041,0.1712,
72,7346,0.1707,
72,7371,0.1693,
72,8469,0.169,
72,3787,0.1676,
72,6754,0.1669,
72,4613,0.1668,
73,9062,0.2452,
73,455,0.2353,
73,5465,0.2312,
73,8067,0.2285,
73,2663,0.2284,
73,4682,0.226,
73,3989,0.2232,
73,3840,0.2222,
73,291,0.2213,
73,8888,0.22,
73,6627,0.2194,
73,6174,0.2179,
73,164,0.2165,
73,2331,0.2159,
73,8662,0.2128,
73,5882,0.2112,
73,8470,0.2108,
73,7836,0.2105,
73,8322,0.2097,
73,3540,0.2096,
74,9273,0.2223,
74,9436,0.2136,
74,1330,0.2093,
74,6803,0.2092,
74,1902,0.2065,
74,3202,0.2028,
74,3516,0.1976,
74,3784,0.1975,
74,5106,0.1935,
74,8834,0.1875,
74,5919,0.1874,
74,616,0.1867,
74,8053,0.1866,
74,1241,0.1843,
74,6442,0.1832,
74,5594,0.1831,
74,352,0.1831,
74,7083,0.1826,
74,2837,0.1818,
74,8067,0.1815,
75,2252,0.2795,
75,1204,0.2758,
75,7525,0.2707,
75,3815,0.265,
75,7684,0.262,
75,8087,0.2619,
75,7879,0.2594,
75,9202,0.2594,
75,2182,0.2593,
75,4553,0.2592,
75,5938,0.2578,
75,9288,0.2571,
75,7864,0.2558,
75,1059,0.2557,
75,4582,0.2554,
75,6441,0.2537,
75,8174,0.2526,
75,2175,0.2523,
75,463,0.2511,
75,3107,0.2509,
76,4582,0.2575,
76,3815,0.2359,
76,6830,0.2209,
76,1083,0.218,
76,8585,0.214,
76,5835,0.2135,
76,3531,0.2116,
76,9288,0.2111,
76,1000,0.2111,
76,463,0.2096,
76,409,0.2096,
76,7044,0.2083,
76,6212,0.2068,
76,4825,0.2065,
76,8041,0.2061,
76,7824,0.2043,
76,9202,0.202,
76,7867,0.202,
76,8070,0.2008,
76,2844,0.1999,
77,5930,0.1813,
77,8592,0.1766,
77,919,0.1763,
77,291,0.1711,
77,7883,0.1616,
77,4175,0.1586,
77,8240,0.1573,
77,5905,0.1565,
77,794,0.1543,
77,5081,0.1538,
77,7252,0.1535,
77,7578,0.1532,
77,2953,0.1521,
77,5192,0.1499,
77,2185,0.1499,
77,4058,0.1495,
77,1811,0.149,
77,3989,0.1473,
77,8275,0.1471,
77,2665,0.1467,
78,9062,0.2519,
78,2331,0.2367,
78,4682,0.2278,
78,6627,0.2265,
78,3432,0.2129,
78,8433,0.2019,
78,8612,0.1993,
78,7568,0.1969,
78,5261,0.1946,
78,5465,0.1931,
78,455,0.1921,
78,3840,0.1913,
78,2461,0.1881,
78,7051,0.1857,
78,5609,0.1847,
78,6322,0.1838,
78,7070,0.1823,
78,9247,0.1805,
78,312,0.1802,
78,6442,0.1801,
79,3531,0.2236,
79,2175,0.2227,
79,2252,0.2196,
79,6836,0.2171,
79,5656,0.2152,
79,2926,0.2099,
79,7854,0.2095,
79,4303,0.2094,
79,5010,0.2082,
79,7879,0.2049,
79,2209,0.1992,
79,1204,0.1981,
79,624,0.1976,
79,6212,0.1953,
79,8087,0.1951,
79,4582,0.195,
79,7044,0.1947,
79,8118,0.1946,
79,7868,0.1943,
79,8466,0.194,
80,2255,0.2443,
80,7160,0.2433,
80,918,0.2429,
80,455,0.2399,
80,7500,0.2311,
80,8925,0.2288,
80,9288,0.2281,
80,7874,0.2275,
80,4127,0.2258,
80,7836,0.2242,
80,4762,0.2238,
80,3238,0.2213,
80,5465,0.2194,
80,7430,0.2179,
80,8436,0.2168,
80,6742,0.2151,
80,8983,0.2147,
80,2695,0.2115,
80,7312,0.2073,
80,7371,0.2052,
81,2019,0.2642,
81,6701,0.2515,
81,5603,0.2474,
81,2926,0.2471,
81,9447,0.2449,
81,9276,0.244,
81,6259,0.2436,
81,5900,0.2431,
81,9070,0.2411,
81,1858,0.241,
81,2053,0.2389,
81,6109,0.2383,
81,1846,0.2376,
81,7491,0.237,
81,8769,0.236,
81,7345,0.2356,
81,945,0.2347,
81,5660,0.2345,
81,919,0.2345,
81,8763,0.2344,
82,736,0.2918,
82,307,0.2814,
82,8131,0.2663,
82,3540,0.2624,
82,6613,0.2395,
82,66,0.2336,
82,3050,0.2251,
82,4480,0.225,
82,6643,0.2235,
82,3787,0.2234,
82,378,0.2224,
82,4660,0.2193,
82,164,0.2193,
82,6001,0.219,
82,6066,0.2185,
82,2642,0.2178,
82,5538,0.2173,
82,1743,0.2163,
82,4275,0.2161,
82,5743,0.2159,
83,8067,0.2348,
83,9062,0.2188,
83,7870,0.2163,
83,7784,0.2156,
83,2732,0.21,
83,8888,0.2087,
83,7648,0.2051,
83,1241,0.2047,
83,6174,0.2045,
83,3989,0.2032,
83,3540,0.2031,
83,7633,0.2011,
83,282,0.201,
83,7825,0.2,
83,3572,0.1994,
83,7617,0.1982,
83,4682,0.1963,
83,5533,0.1961,
83,455,0.1952,
83,2312,0.1951,
90,3516,0.2321,
90,1902,0.2064,
90,8471,0.2058,
90,8992,0.199,
90,4127,0.1919,
90,1684,0.1866,
90,4114,0.1859,
90,9208,0.1857,
90,5343,0.1842,
90,5967,0.1814,
90,8813,0.1804,
90,3749,0.1787,
90,5839,0.178,
90,1054,0.1777,
90,2926,0.176,
90,2385,0.1751,
90,3576,0.1741,
90,7748,0.1736,
90,7387,0.1734,
90,5405,0.1729,
91,4344,0.3275,
91,2859,0.3221,
91,4377,0.3211,
91,8699,0.3122,
91,6555,0.307,
91,3735,0.3069,
91,7188,0.3053,
91,8045,0.302,
91,4149,0.3009,
91,1383,0.3007,
91,1630,0.3003,
91,6755,0.2998,
91,77,0.2997,
91,4005,0.2993,
91,2959,0.2959,
91,1367,0.2959,
91,995,0.295,
91,6776,0.2947,
91,3005,0.2934,
91,6293,0.2933,
84,6164,0.2625,
84,6083,0.2566,
84,1369,0.2507,
84,7964,0.2492,
84,8557,0.2485,
84,5098,0.2455,
84,1718,0.2438,
84,1859,0.2436,
84,432,0.2436,
84,1626,0.243,
84,3430,0.2418,
84,3669,0.2412,
84,6867,0.2409,
84,5520,0.2396,
84,5735,0.2395,
84,3304,0.239,
84,6823,0.2381,
84,585,0.2379,
84,3258,0.2378,
84,3857,0.2368,
85,7493,0.3042,
85,8267,0.2862,
85,6104,0.2855,
85,1639,0.272,
85,5183,0.2682,
85,432,0.2678,
85,5376,0.2676,
85,846,0.2671,
85,8566,0.2664,
85,478,0.2655,
85,6421,0.2655,
85,8477,0.2621,
85,4209,0.2615,
85,3558,0.2612,
85,6867,0.2601,
85,1276,0.2595,
85,8375,0.259,
85,3598,0.2573,
85,2862,0.2571,
85,3038,0.2564,
86,6433,0.264,
86,338,0.2381,
86,5217,0.2364,
86,8834,0.2345,
86,6742,0.2296,
86,6164,0.2237,
86,5078,0.2237,
86,8250,0.2234,
86,1859,0.2233,
86,8206,0.2228,
86,5356,0.2224,
86,2043,0.219,
86,7879,0.2124,
86,8481,0.2123,
86,6613,0.2113,
86,7824,0.2109,
86,334,0.2109,
86,1162,0.2106,
86,2455,0.2106,
86,9172,0.2095,
87,9366,0.208,
87,9034,0.2063,
87,334,0.2056,
87,980,0.2041,
87,1162,0.2041,
87,967,0.204,
87,7317,0.2033,
87,8192,0.203,
87,7923,0.2019,
87,5397,0.2018,
87,4962,0.2016,
87,6064,0.1998,
87,1859,0.1983,
87,5450,0.1975,
87,7606,0.197,
87,6818,0.1954,
87,6781,0.1946,
87,6942,0.193,
87,5356,0.1928,
87,3630,0.1922,
88,7195,0.2776,
88,4299,0.2555,
88,3941,0.2466,
88,326,0.2405,
88,3060,0.2386,
88,882,0.2378,
88,5187,0.2341,
88,3871,0.2316,
88,9322,0.2307,
88,3840,0.2306,
88,3564,0.2279,
88,4657,0.2269,
88,5467,0.2267,
88,4258,0.2264,
88,8130,0.2246,
88,614,0.2245,
88,312,0.2235,
88,7925,0.2212,
88,4788,0.2195,
88,2944,0.2195,
89,5098,0.3319,
89,432,0.3314,
89,8818,0.331,
89,8944,0.3281,
89,7964,0.3213,
89,4138,0.3199,
89,864,0.3195,
89,219,0.3184,
89,5520,0.3162,
89,5735,0.3137,
89,6867,0.3125,
89,4956,0.3086,
89,8748,0.3062,
89,6829,0.3,
89,4493,0.2979,
89,6823,0.2977,
89,5749,0.2972,
89,5737,0.2971,
89,5398,0.2963,
89,8402,0.2963,
163,5183,0.2409,
163,2862,0.228,
163,1276,0.2271,
163,6421,0.2264,
163,8267,0.2263,
163,8375,0.226,
163,4751,0.2258,
163,3527,0.2217,
163,3558,0.22,
163,8477,0.2178,
163,2270,0.2178,
163,5376,0.2161,
163,478,0.2159,
163,9044,0.2157,
163,3973,0.2148,
163,1908,0.2133,
163,2098,0.2128,
163,6813,0.2126,
163,4209,0.2118,
163,3598,0.2118,
164,8054,0.3254,
164,9321,0.3211,
164,7525,0.3103,
164,7879,0.3084,
164,4223,0.3042,
164,3815,0.3011,
164,7782,0.2993,
164,2182,0.2991,
164,6441,0.2957,
164,2252,0.2946,
164,4401,0.2939,
164,8087,0.2927,
164,624,0.2897,
164,3510,0.2854,
164,3846,0.2847,
164,2239,0.2835,
164,8280,0.2834,
164,1000,0.283,
164,8585,0.2829,
164,7684,0.2827,
92,5882,0.2142,
92,164,0.2056,
92,455,0.1994,
92,6397,0.1993,
92,1659,0.1962,
92,4558,0.193,
92,5189,0.1917,
92,1215,0.19,
92,8980,0.1894,
92,1908,0.189,
92,5465,0.1886,
92,4057,0.1876,
92,3345,0.1865,
92,5344,0.1862,
92,2724,0.1856,
92,4848,0.1847,
92,5081,0.1836,
92,6038,0.1834,
92,8834,0.1829,
92,7825,0.182,
93,6408,0.1849,
93,3877,0.1714,
93,4181,0.1653,
93,7638,0.1633,
93,9007,0.1609,
93,7427,0.1596,
93,3517,0.1491,
93,6044,0.1452,
93,394,0.1443,
93,5813,0.1441,
93,959,0.1433,
93,9162,0.1425,
93,3820,0.142,
93,6538,0.1417,
93,3167,0.1409,
93,5634,0.1408,
93,2455,0.1401,
93,6381,0.1401,
93,6631,0.1393,
93,9061,0.1389,
94,9062,0.2424,
94,8067,0.2173,
94,2089,0.2081,
94,2331,0.2077,
94,6442,0.2018,
94,7883,0.199,
94,3989,0.1987,
94,4175,0.1952,
94,2724,0.1939,
94,7593,0.1914,
94,455,0.1892,
94,6627,0.1888,
94,7870,0.1884,
94,5189,0.1881,
94,291,0.1879,
94,3039,0.1874,
94,4682,0.1872,
94,2312,0.1841,
94,3743,0.1839,
94,4848,0.1836,
95,8041,0.2174,
95,503,0.2119,
95,6034,0.2104,
95,8776,0.1986,
95,1589,0.1958,
95,7868,0.1944,
95,6663,0.1903,
95,1554,0.1881,
95,7695,0.1868,
95,8280,0.182,
95,8998,0.18,
95,8130,0.18,
95,6916,0.1789,
95,3696,0.1781,
95,99,0.1767,
95,536,0.1757,
95,3815,0.1746,
95,1547,0.1729,
95,6819,0.1722,
95,6672,0.1717,
96,6835,0.2139,
96,355,0.2113,
96,4553,0.2044,
96,7273,0.2015,
96,7525,0.2001,
96,3074,0.1957,
96,78,0.194,
96,1337,0.1925,
96,7656,0.1916,
96,5999,0.1912,
96,5448,0.1904,
96,5165,0.1897,
96,1054,0.1875,
96,3057,0.1872,
96,409,0.1859,
96,8585,0.1838,
96,8041,0.1837,
96,1626,0.1837,
96,7628,0.183,
96,5967,0.1824,
97,6180,0.2687,
97,498,0.256,
97,7278,0.2524,
97,1478,0.2522,
97,8190,0.2508,
97,5808,0.2488,
97,1809,0.2484,
97,213,0.2463,
97,3475,0.2462,
97,6224,0.2462,
97,2020,0.2449,
97,4313,0.2448,
97,5608,0.2437,
97,9430,0.2437,
97,2873,0.2436,
97,7961,0.243,
97,4495,0.2424,
97,5217,0.2394,
97,3268,0.2394,
97,6585,0.2389,
98,4035,0.2037,
98,9062,0.202,
98,7883,0.1768,
98,5563,0.1754,
98,2461,0.1749,
98,7824,0.1747,
98,4175,0.1735,
98,8240,0.1725,
98,2344,0.1724,
98,3989,0.1688,
98,8184,0.1682,
98,1083,0.1651,
98,4158,0.1619,
98,8693,0.1599,
98,7081,0.1592,
98,291,0.1591,
98,7051,0.1579,
98,7628,0.1576,
98,6400,0.1565,
98,180,0.1545,
99,3057,0.2153,
99,7973,0.2118,
99,4553,0.208,
99,78,0.2064,
99,5165,0.2032,
99,6474,0.1993,
99,8905,0.1966,
99,2127,0.1945,
99,5030,0.1938,
99,5438,0.1925,
99,8322,0.1922,
99,4512,0.1903,
99,6376,0.1902,
99,3417,0.1899,
99,3207,0.1896,
99,6141,0.1878,
99,3259,0.1874,
99,7273,0.1856,
99,8221,0.1856,
99,5999,0.1845,
100,9447,0.2172,
100,1207,0.2127,
100,2255,0.2019,
100,455,0.2005,
100,3039,0.1987,
100,3693,0.1986,
100,2053,0.1979,
100,5360,0.1975,
100,8079,0.197,
100,4204,0.1968,
100,9267,0.1966,
100,8888,0.1964,
100,6517,0.1959,
100,5535,0.1953,
100,3052,0.1951,
100,2926,0.1942,
100,6174,0.1938,
100,5563,0.1931,
100,7754,0.1909,
100,4383,0.1863,
101,6753,0.3031,
101,6351,0.3025,
101,5077,0.3018,
101,6051,0.3016,
101,3321,0.2987,
101,5390,0.2974,
101,1278,0.2963,
101,2724,0.294,
101,1647,0.2937,
101,3379,0.2932,
101,7028,0.2931,
101,249,0.2917,
101,92,0.2916,
101,5121,0.2873,
101,3175,0.2873,
101,3881,0.2871,
101,7784,0.2863,
101,547,0.2861,
101,3283,0.2833,
101,5016,0.2813,
102,9062,0.2046,
102,2461,0.1942,
102,3432,0.1862,
102,8067,0.1755,
102,1485,0.175,
102,5609,0.1745,
102,7051,0.1742,
102,3202,0.1686,
102,7070,0.167,
102,7568,0.1646,
102,5261,0.1628,
102,166,0.1609,
102,8612,0.1598,
102,7195,0.1595,
102,6627,0.1587,
102,2331,0.1548,
102,8835,0.1545,
102,1902,0.1537,
102,7231,0.1526,
102,3101,0.1483,
103,6969,0.1848,
103,492,0.1812,
103,7784,0.1802,
103,9185,0.1697,
103,7412,0.1591,
103,5689,0.1571,
103,1639,0.157,
103,5544,0.1564,
103,2510,0.1539,
103,2879,0.1531,
103,5004,0.1529,
103,4848,0.1522,
103,5183,0.1518,
103,7648,0.1515,
103,5615,0.1505,
103,7603,0.1499,
103,8267,0.1493,
103,4595,0.1489,
103,9044,0.1488,
103,1817,0.1473,
104,5999,0.3351,
104,1859,0.3049,
104,8042,0.2918,
104,6867,0.2855,
104,3669,0.2838,
104,6474,0.2786,
104,6164,0.2731,
104,1956,0.2706,
104,5356,0.2677,
104,432,0.2664,
104,355,0.2629,
104,520,0.2626,
104,5246,0.2604,
104,7441,0.2602,
104,8711,0.26,
104,3595,0.2596,
104,3014,0.2592,
104,5327,0.2589,
104,7523,0.2582,
104,6162,0.2576,
105,5559,0.1976,
105,8118,0.1948,
105,8769,0.1923,
105,7628,0.1861,
105,2461,0.1847,
105,7371,0.1807,
105,1902,0.1801,
105,7600,0.1774,
105,2255,0.1773,
105,1931,0.1746,
105,4819,0.1745,
105,9062,0.1742,
105,4041,0.1724,
105,5761,0.1717,
105,2136,0.171,
105,3074,0.17,
105,8806,0.1694,
105,6083,0.1693,
105,919,0.1687,
105,8763,0.1683,
106,9062,0.2439,
106,6627,0.2427,
106,4682,0.2394,
106,2331,0.2372,
106,8005,0.2299,
106,3840,0.2213,
106,8267,0.2191,
106,3787,0.2174,
106,164,0.2155,
106,3517,0.214,
106,4158,0.2139,
106,3540,0.2128,
106,2696,0.2124,
106,7825,0.212,
106,8067,0.2118,
106,7633,0.2105,
106,6613,0.2094,
106,4489,0.2055,
106,7075,0.2053,
106,3455,0.2035,
107,4275,0.3172,
107,983,0.3104,
107,2606,0.3097,
107,8940,0.3049,
107,5971,0.304,
107,5708,0.3039,
107,4727,0.3023,
107,2351,0.3023,
107,7447,0.302,
107,7853,0.302,
107,9135,0.3019,
107,8551,0.3008,
107,2158,0.3005,
107,608,0.2997,
107,5538,0.2995,
107,2029,0.2989,
107,4682,0.2987,
107,5548,0.2985,
107,1062,0.2985,
107,2875,0.2981,
2180,886,0.147,
2180,8875,0.147,
2180,885,0.1424,
2180,9309,0.1418,
2180,7702,0.1408,
2180,6444,0.1393,
2180,3693,0.1378,
2180,9184,0.1362,
2180,8202,0.1349,
2180,8036,0.1346,
2180,5753,0.1343,
2180,4670,0.1341,
2180,2573,0.134,
2180,749,0.1334,
2180,5777,0.1334,
2180,8184,0.1324,
2180,1972,0.131,
2180,1696,0.1307,
2180,1258,0.1295,
2180,6570,0.1289,
110,4682,0.2699,
110,3540,0.245,
110,2461,0.2358,
110,3432,0.2349,
110,2331,0.2292,
110,7051,0.2249,
110,8005,0.2191,
110,6627,0.2159,
110,8612,0.2155,
110,7070,0.2142,
110,1028,0.214,
110,9062,0.2138,
110,6431,0.2137,
110,4455,0.2133,
110,7140,0.2121,
110,2361,0.212,
110,3202,0.208,
110,7568,0.2057,
110,5261,0.2054,
110,1363,0.2038,
111,4819,0.2098,
111,3039,0.2062,
111,2764,0.2001,
111,3933,0.1985,
111,4622,0.1935,
111,8763,0.1923,
111,2926,0.1866,
111,5761,0.1841,
111,5492,0.1816,
111,3886,0.181,
111,3052,0.1794,
111,8692,0.1788,
111,919,0.1788,
111,2053,0.1772,
111,1162,0.177,
111,8192,0.1764,
111,5397,0.1764,
111,5684,0.1764,
111,8806,0.1761,
111,8079,0.1751,
112,5223,0.2312,
112,5465,0.2084,
112,6935,0.2025,
112,307,0.1944,
112,8115,0.194,
112,4057,0.1928,
112,7824,0.19,
112,4744,0.1867,
112,6613,0.1863,
112,8600,0.1844,
112,2452,0.18,
112,8374,0.1798,
112,3421,0.1794,
112,6643,0.1792,
112,7278,0.1786,
112,5519,0.178,
112,5583,0.177,
112,5464,0.1765,
112,8326,0.1758,
112,9341,0.175,
113,5583,0.2755,
113,3457,0.2638,
113,433,0.2601,
113,2145,0.2588,
113,6614,0.2584,
113,3787,0.256,
113,5716,0.253,
113,473,0.2521,
113,8374,0.2515,
113,6849,0.2497,
113,8600,0.2488,
113,2361,0.2486,
113,8470,0.2476,
113,2006,0.2461,
113,8662,0.2458,
113,8005,0.2439,
113,1028,0.2438,
113,7140,0.2417,
113,2308,0.2414,
113,5901,0.2414,
114,15,0.3009,
114,2596,0.2618,
114,5779,0.2466,
114,6084,0.2338,
114,5774,0.2332,
114,3036,0.2299,
114,2923,0.2288,
114,4981,0.2257,
114,3989,0.2231,
114,5886,0.2178,
114,3635,0.2098,
114,5341,0.2067,
114,9445,0.1957,
114,8081,0.195,
114,9134,0.1918,
114,19,0.1826,
114,5794,0.1804,
114,3126,0.1662,
114,2006,0.1559,
114,3154,0.1546,
115,6803,0.2006,
115,7494,0.1971,
115,951,0.1933,
115,5109,0.1848,
115,6565,0.1823,
115,6442,0.1809,
115,1504,0.1764,
115,2298,0.1736,
115,453,0.1692,
115,7917,0.1687,
115,3067,0.1624,
115,4190,0.1597,
115,922,0.1555,
115,4396,0.1544,
115,4875,0.1514,
115,3024,0.1475,
115,3516,0.1445,
115,307,0.1424,
115,7313,0.1402,
115,9273,0.1379,
116,355,0.3156,
116,5165,0.2946,
116,3057,0.2925,
116,5999,0.2895,
116,2127,0.2877,
116,4553,0.2874,
116,7273,0.2853,
116,8905,0.2846,
116,2874,0.2834,
116,7523,0.2831,
116,6141,0.2818,
116,3920,0.2816,
116,754,0.2814,
116,3207,0.2803,
116,3436,0.2796,
116,5438,0.2775,
116,2566,0.2756,
116,5659,0.273,
116,4512,0.2721,
116,6474,0.2701,
117,8439,0.2399,
117,2926,0.2262,
117,3516,0.2152,
117,3633,0.2131,
117,4057,0.2119,
117,4114,0.2068,
117,8992,0.2041,
117,3184,0.2028,
117,4565,0.2016,
117,1427,0.1994,
117,5189,0.1978,
117,5984,0.1949,
117,9434,0.1926,
117,6997,0.1921,
117,2629,0.1894,
117,7737,0.186,
117,6478,0.1849,
117,4234,0.183,
117,8206,0.1821,
117,701,0.1819,
118,2373,0.2318,
118,9394,0.2055,
118,8571,0.202,
118,7628,0.1895,
118,1081,0.1875,
118,2433,0.1871,
118,4271,0.1859,
118,2461,0.1854,
118,6803,0.18,
118,7453,0.1799,
118,8551,0.1794,
118,1225,0.1791,
118,4544,0.1787,
118,3744,0.1786,
118,5714,0.1773,
118,5594,0.1765,
118,1022,0.1761,
118,239,0.176,
118,8146,0.1747,
118,2344,0.174,
119,8769,0.2471,
119,1858,0.2385,
119,8118,0.236,
119,8978,0.2238,
119,4831,0.222,
119,2764,0.2116,
119,2019,0.2097,
119,8806,0.2091,
119,9070,0.2083,
119,9062,0.2057,
119,6472,0.2054,
119,5761,0.2045,
119,6701,0.2032,
119,1318,0.2025,
119,8273,0.2017,
119,2461,0.2,
119,1636,0.1987,
119,8224,0.1982,
119,2255,0.1981,
119,5900,0.1977,
120,8192,0.1829,
120,1083,0.1724,
120,4127,0.1721,
120,1162,0.1703,
120,8965,0.1698,
120,9034,0.1678,
120,1859,0.1674,
120,1913,0.167,
120,2433,0.1667,
120,334,0.1643,
120,3864,0.1639,
120,2461,0.1627,
120,6754,0.1626,
120,5356,0.1624,
120,1054,0.1619,
120,8481,0.1614,
120,980,0.1614,
120,4783,0.1609,
120,8184,0.1599,
120,4962,0.1599,
121,9062,0.2615,
121,5149,0.255,
121,8693,0.2377,
121,8067,0.2361,
121,4158,0.2269,
121,8551,0.2218,
121,6442,0.2188,
121,4682,0.2175,
121,8005,0.2113,
121,4035,0.2085,
121,6664,0.2024,
121,7126,0.1995,
121,8857,0.1987,
121,534,0.1966,
121,7825,0.1962,
121,2663,0.1952,
121,3540,0.1941,
121,9185,0.1932,
121,8118,0.1931,
121,8769,0.193,
122,6613,0.2128,
122,1162,0.2116,
122,5081,0.2096,
122,1028,0.2049,
